Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1db0,17592.34,1461.0283333333334,7,3,17,5,"Payday Loan, Not Specified, Auto Loan, Personal Loan, and Credit-Builder Loan",25,14,16.130000000000006,5.0,_,2138.95,34.62008820098844,11 Years and 4 Months,Yes,59.32681410590276,187.23156984604202,Low_spent_Small_value_payments,189.54444938138846,2023-06-01
CUS_0x1dc4,20170.75,1930.895833333333,10,5,25,2,"Payday Loan, and Credit-Builder Loan",47,10,10.14,8.0,Standard,1854.76,26.66931912704532,6 Years and 3 Months,Yes,20.9491624068454,151.5951220865231,Low_spent_Small_value_payments,310.54529883996486,2024-05-01
CUS_0x1e4d,146729.64,12495.47,3,4,17,3,"Personal Loan, Credit-Builder Loan, and Auto Loan",15,18,6.91,3.0,Standard,90.89,26.566977781404866,17 Years and 2 Months,No,343.1160892955527,1204.4059069080486,Low_spent_Medium_value_payments,585.225572572821,2023-04-01
CUS_0x1e72,26670.7,1996.5583333333327,5,4,5,3,"Debt Consolidation Loan, Payday Loan, and Payday Loan",6,13,15.96,5.0,_,502.35,30.7331810902154,11 Years and 9 Months,Yes,38.989581599188526,38.53091029719736,High_spent_Small_value_payments,382.1353414369475,2024-01-01
CUS_0x1e87,167489.4,14025.45,1,1,11,2,"Not Specified, and Payday Loan",10,11,8.51,5.0,Good,1328.9,36.78258608155857,26 Years and 11 Months,No,196.0304652758236,275.9224278267857,High_spent_Large_value_payments,1170.5921068973907,2023-12-01
CUS_0x1e9c,9379.93,622.9371981239275,10,7,16,8,"Mortgage Loan, Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, Payday Loan, Payday Loan, and Credit-Builder Loan",39,24,3.4,11.0,Bad,4280.56,32.702175957460845,5 Years and 6 Months,Yes,73.38721343400377,86.30978193024296,Low_spent_Small_value_payments,237.39272317849256,2023-12-01
CUS_0x1ea8,33896.53,2667.710833333333,7,3,18,2,"Debt Consolidation Loan, and Payday Loan",26,10,10.95,5.0,_,807.65,26.8005502200864,27 Years and 4 Months,Yes,40.29352918151739,88.09824698156828,!@9#%8,388.37930717024767,2024-05-01
CUS_0x1ebe,72195.24,6270.27,3,7,5,1,Personal Loan,17,10,9.44,7.0,Standard,1248.19,26.654640139747286,21 Years and 6 Months,Yes,47.06610258682532,113.94394730107707,High_spent_Large_value_payments,706.0169501120978,2024-10-01
CUS_0x1ebf,17830.415,1229.8679166666668,4,5,4,2_,"Not Specified, and Payday Loan",2,8,14.45,2.0,_,1281.41,23.32759210065024,32 Years and 4 Months,No,17.613736696518426,34.99230158833095,High_spent_Medium_value_payments,320.3807533818173,2024-09-01
CUS_0x1ee3,15950.66,1047.2216666666666,9,8,26,9,"Auto Loan, Credit-Builder Loan, Student Loan, Student Loan, Payday Loan, Payday Loan, Auto Loan, Auto Loan, and Debt Consolidation Loan",57,23,9.01,9.0,Bad,2598.21,36.15071612803003,16 Years and 3 Months,Yes,63.85540142023863,134.39776819281698,Low_spent_Small_value_payments,196.46899705361102,2023-05-01
CUS_0x1f70,90074.64,7233.22,0,7,9,3_,"Mortgage Loan, Student Loan, and Student Loan",1,11,11.12,7.0,Good,1454.14,32.79436823665709,20 Years and 2 Months,No,132.1107031980545,220.080283414916,High_spent_Medium_value_payments,621.1310133870297,2024-05-01
CUS_0x1ff7,9824.31,707.6925,7,4,17,0,,25,17,0.96,5.0,_,1233.96,25.81608055668325,19 Years and 2 Months,No,0.0,38.3267256805156,High_spent_Small_value_payments,292.4425243194844,2023-01-01
CUS_0x203c,48008.07,4135.6725000000015,7,5,17,9,"Auto Loan, Credit-Builder Loan, Student Loan, Personal Loan, Payday Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, and Payday Loan",31,13,25.74,15.0,_,3532.09,35.873907459294855,7 Years and 6 Months,Yes,19033.0,99.09814769978772,High_spent_Medium_value_payments,279.37019000647,2023-05-01
CUS_0x2058,14501.97,1477.4975,8,6,30,-100,"Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, and Credit-Builder Loan",21,17,17.64,6.0,Bad,4676.1,22.699017535305728,14 Years and 3 Months,Yes,35.28483111646098,139.22479893411958,Low_spent_Small_value_payments,263.24011994941947,2024-11-01
CUS_0x209a,34977.92,2670.8266666666664,6,4,3,4,"Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Personal Loan",5,14,-2.71,4.0,Good,992.64,33.70747733215814,18 Years and 0 Months,No,95.27460136032886,97.5478400404655,Low_spent_Small_value_payments,364.2602252658722,2024-12-01
CUS_0x20de,52742.91,4441.2425,4,7,15,3,"Student Loan, Mortgage Loan, and Not Specified",20,14,13.79,11.0,Standard,1645.23,37.24417047898467,12 Years and 0 Months,Yes,76.63686697494155,159.49877479102125,High_spent_Medium_value_payments,457.9886082340373,2024-12-01
CUS_0x20e0,12943.475,1327.6229166666667,5,5,9,6_,"Credit-Builder Loan, Student Loan, Not Specified, Personal Loan, Payday Loan, and Payday Loan",20,14,10.6,6.0,Standard,265.36,39.22746969131425,7 Years and 4 Months,Yes,45.09082980503126,28.087069027708,High_spent_Small_value_payments,319.5843928339274,2024-11-01
CUS_0x210d,15447.63,1005.3025,3,4,27,-100,"Home Equity Loan, Mortgage Loan, and Home Equity Loan",24,10,15.91,8.0,Standard,2461.68,28.97642767042,6 Years and 5 Months,NM,37.983305158917965,60.99484096436017,Low_spent_Medium_value_payments,281.5521038767219,2023-09-01
CUS_0x2176,94053.57,7954.7975,4,4,14,3,"Auto Loan, Personal Loan, and Not Specified",22,12,11.96,0.0,Standard,815.38,34.65891648383223,26 Years and 11 Months,No,197.13248689579484,89.315985689726,High_spent_Medium_value_payments,759.0312774144792,2024-03-01
CUS_0x21ac,55593.99000000001,4874.8325,7,6,30,6,"Home Equity Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Auto Loan, and Student Loan",15,17,11.09,1709.0,Standard,1314.25,26.509890935420817,18 Years and 6 Months,Yes,269.03323381766097,97.67819675241422,High_spent_Medium_value_payments,370.77181942992485,2025-01-01
CUS_0x2240,14089.595,1350.1329166666667,4,7,12,2,"Debt Consolidation Loan, and Personal Loan",13,18,9.68,6.0,Standard,586.69,39.054130025849325,11 Years and 3 Months,Yes,13.369253820088865,153.6479801635429,Low_spent_Small_value_payments,257.9960576830349,2023-05-01
CUS_0x2242,39399.9,3487.3250000000007,6,6,17,2,"Not Specified, and Payday Loan",27,18,18.62,15.0,Standard,2206.86,36.48665562799687,12 Years and 0 Months,Yes,43.17129879936478,73.4637130343786,High_spent_Large_value_payments,472.0974881662567,2023-05-01
CUS_0x2267,17556.41,1192.0341666666666,8,10,34,4,"Auto Loan, Student Loan, Mortgage Loan, and Personal Loan",21,10,15.09,9.0,Standard,2178.73,35.85766103037598,15 Years and 2 Months,Yes,57130.0,70.86731811007941,Low_spent_Medium_value_payments,286.2081946653192,2024-03-01
CUS_0x2274,105931.17,8672.5975,8,7,11,5,"Mortgage Loan, Auto Loan, Mortgage Loan, Student Loan, and Mortgage Loan",27,12,23.1,8.0,Standard,254.06,29.10149914643793,5 Years and 8 Months,Yes,392.84243695183335,460.1498932260437,High_spent_Small_value_payments,274.2674198221229,2023-01-01
CUS_0x2372,62086.53,5316.8775,7,4,16,2,"Payday Loan, and Auto Loan",9,16,4.08,7.0,Standard,1286.42,35.041379562314646,33 Years and 2 Months,NM,57.40295877139104,36.92546353738529,!@9#%8,677.3593276912236,2024-12-01
CUS_0x239e,14390.16,1000.18,9,10,26,1014,"Not Specified, and Auto Loan",33,17,2.51,13.0,_,1327.91,23.32400070692379,15 Years and 11 Months,Yes,18.294211826964965,52.767286321650886,Low_spent_Small_value_payments,318.95650185138413,2024-01-01
CUS_0x23a5,29404.31,2359.3591666666666,6,25,9,1,Credit-Builder Loan,22,2072,7.35,4.0,Good,1288.52,25.663174705675736,23 Years and 11 Months,No,22.42331614603441,119.5061424758902,Low_spent_Large_value_payments,364.00645804474215,2024-10-01
CUS_0x240e,27476.99,2301.749166666667,7,4,20,4,"Not Specified, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",15,13,12.8,7.0,_,566.21,27.82606730656361,22 Years and 9 Months,Yes,73.4785381922064,42.95200444882333,High_spent_Medium_value_payments,363.7443740256369,2024-05-01
CUS_0x247e,118644.36000000002,10033.03,1,2,9,1,Auto Loan,13,1,4.5299999999999985,6.0,Good,1100.42,42.926112410510335,31 Years and 8 Months,No,53.02788627996196,133.96942132640962,High_spent_Medium_value_payments,1066.3056923936283,2024-08-01
CUS_0x248f,16380.325,1170.0270833333334,7,5,12,0,,14,8_,6.99,0.0,Standard,1307.87,29.77877065498623,17 Years and 2 Months,No,0.0,67.44691497487932,Low_spent_Small_value_payments,339.555793358454,2023-08-01
CUS_0x2567,34239.07,2916.255833333333,3,4,10,0,,11,11,7.83,1.0,Good,504.44,33.380851672306164,21 Years and 3 Months,No,0.0,333.7757777178372,Low_spent_Small_value_payments,247.84980561549614,2023-05-01
CUS_0x2579,101453.49,8620.4575,3,7,20,4,"Debt Consolidation Loan, Auto Loan, Not Specified, and Debt Consolidation Loan",7,15,-0.8200000000000001,3.0,Standard,769.18,29.16421000499705,30 Years and 8 Months,Yes,232.58751284048583,268.8771573663639,High_spent_Medium_value_payments,610.5810797931504,2024-07-01
CUS_0x2596,19886.07,1864.1725,8,6,5,2,"Debt Consolidation Loan, and Student Loan",25,11,14.65,5.0,Standard,1108.32,30.317652965286086,17 Years and 0 Months,Yes,29.6053184075048,50.83236077231178,High_spent_Small_value_payments,365.9795708201834,2025-01-01
CUS_0x25e0,11073.6,699.8000000000002,3,3,13,4,"Personal Loan, Auto Loan, Credit-Builder Loan, and Home Equity Loan",8,12,8.78,2.0,Standard,1097.02,24.92419651878839,32 Years and 8 Months,No,2017.0,__10000__,Low_spent_Small_value_payments,248.25095075514642,2024-12-01
CUS_0x25f6,20417.48,1646.2809777904044,9,5,34,8,"Debt Consolidation Loan, Home Equity Loan, Mortgage Loan, Payday Loan, Payday Loan, Payday Loan, Home Equity Loan, and Mortgage Loan",46,21,24.53,8.0,Bad,2852.17,27.042028383700035,12 Years and 6 Months,Yes,125.22743077514755,21.667597929397374,High_spent_Large_value_payments,290.92632683838417,2024-05-01
CUS_0x26ac,90487.96,7330.663333333334,4,4,12,7,"Not Specified, Student Loan, Student Loan, Mortgage Loan, Payday Loan, Mortgage Loan, and Not Specified",21,13,15.62,13.0,Standard,1416.61,31.44380652955998,11 Years and 0 Months,Yes,482.36169143107696,393.594529206502,Low_spent_Large_value_payments,127.11011269575441,2024-10-01
CUS_0x26d4,9493.125,662.09375,8,8,34,5,"Personal Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, and Payday Loan",38,22,8.3,8.0,Bad,1558.02,31.97265587016501,11 Years and 4 Months,Yes,26.81750394159485,70.3925335614578,Low_spent_Small_value_payments,258.99933749694736,2023-08-01
CUS_0x26ff,9844.05,910.3375,5,6,18,3,"Home Equity Loan, Credit-Builder Loan, and Payday Loan",20,15,5.1,10.0,_,1679.05,24.51025718949188,8 Years and 10 Months,Yes,23.26682118745245,55.79357771699004,High_spent_Large_value_payments,292.4848105789777,2024-02-01
CUS_0x2708,40078.08,3385.84,0,6,7,0,,3,4,5.62,8.0,Good,649.84,27.44411031602453,30 Years and 11 Months,No,0.0,91.83923938724912,High_spent_Medium_value_payments,496.74476061275095,2023-11-01
CUS_0x2714,30668.9,2530.741666666667,4,7,16,-100,"Home Equity Loan, Payday Loan, Payday Loan, and Personal Loan",13,23,15.89,9.0,Standard,2300.97,34.87282604332684,8 Years and 6 Months,Yes,60.225436836180144,78.71662879813599,High_spent_Medium_value_payments,364.1321010323505,2024-04-01
CUS_0x2717,14836.74,1151.395,5,5,2,4,"Personal Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",17,1,8.99,2.0,Good,832.06,31.610921399370014,26 Years and 4 Months,No,36.91088386118013,152.0240177717991,Low_spent_Small_value_payments,216.2045983670208,2024-03-01
CUS_0x271e,15687.44,1036.2866666666666,6,4,21,4,"Auto Loan, Auto Loan, Auto Loan, and Not Specified",11,19,18.82,8.0,Standard,1943.08,30.554832990869585,10 Years and 6 Months,Yes,41.80302280657777,116.17267261791363,Low_spent_Small_value_payments,235.65297124217528,2023-04-01
CUS_0x2730,23289.74,2012.811666666667,4,6,6,4,"Auto Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",19,10,1.09,8.0,_,804.75,31.097365329228023,23 Years and 4 Months,No,40.095144867770536,115.98409799509979,Low_spent_Large_value_payments,315.2019238037964,2024-03-01
CUS_0x2784,78399.12,6568.259999999998,8,9,29,6,"Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, Student Loan, Mortgage Loan, and Not Specified",57,15_,22.27,12.0,Bad,1618.99,37.101492618679416,17 Years and 0 Months,Yes,237.2892496873064,99.31518156698156,High_spent_Medium_value_payments,570.2215687457121,2023-07-01
CUS_0x279c,86911.16,7303.596666666667,7,3,8,1,Personal Loan,27,19,15.42,12.0,Standard,174.9,30.12709186322464,15 Years and 9 Months,Yes,49.42789468985477,__10000__,Low_spent_Large_value_payments,359.6997793187325,2023-12-01
CUS_0x27ab,134993.79,11462.4825,1,6,1292,3,"Debt Consolidation Loan, Student Loan, and Personal Loan",9,10,10.64,5.0,_,629.16_,35.29101681872609,16 Years and 3 Months,No,280.8381170557317,1030.3044715669494,Low_spent_Small_value_payments,125.10566137731928,2024-03-01
CUS_0x2834,12249.125,870.7604166666665,3,5,12,4_,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, and Home Equity Loan",16,17,9.4,2.0,Good,1367.83,34.89055533067954,19 Years and 3 Months,No,23.0626379806678,41.35687738232783,!@9#%8,312.65652630367106,2024-08-01
CUS_0x2847,97515.78,8066.315,5,1072,16,0,,6,9,9.15,5.0,Standard,154.94,30.61333438965153,33 Years and 4 Months,Yes,0.0,141.97919023622856,High_spent_Large_value_payments,904.6523097637713,2023-03-01
CUS_0x2863,80011.64,6824.636666666666,7,6,18,4,"Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",9,16_,17.8,12.0,Standard,792.92,31.054317159602675,5 Years and 10 Months,NM,154.5616136463086,155.62215402497225,High_spent_Large_value_payments,612.2798989953858,2024-04-01
CUS_0x2883,8264.75,595.7291666666666,7,10,26,5_,"Credit-Builder Loan, Home Equity Loan, Student Loan, Student Loan, and Credit-Builder Loan",43,18,1.35,11.0,_,2534.19,30.0679618611854,15 Years and 2 Months,Yes,27.458546904719327,32.991787237156174,Low_spent_Small_value_payments,289.1225825247912,2023-11-01
CUS_0x2887,70137.0,5830.75,5,6,17,1,Personal Loan,15,5,9.43,7.0,_,1416.96,34.71535322550087,26 Years and 9 Months,Yes,45.59523790786416,362.708913867922,Low_spent_Large_value_payments,444.7708482242138,2024-10-01
CUS_0x289d,15913.015,1549.084583333333,6,7,17,0,,21,17,16.14,1.0,Standard,1347.17,33.73401011366855,29 Years and 11 Months,Yes,0.0,133.29712293383926,Low_spent_Large_value_payments,291.61133539949407,2023-10-01
CUS_0x28ee,34855.08,2847.59,5,7,23,5,"Payday Loan, Mortgage Loan, Payday Loan, Payday Loan, and Credit-Builder Loan",9,14,8.22,11.0,_,1652.88,28.877355578971127,17 Years and 5 Months,Yes,136.54267191977272,59.91366754204295,High_spent_Medium_value_payments,338.30266053818434,2025-01-01
CUS_0x28ef,34406.64,2603.7755656772283,3,6,20,6,"Debt Consolidation Loan, Personal Loan, Payday Loan, Home Equity Loan, Personal Loan, and Mortgage Loan",21,14,23.29,8.0,Standard,1598.71,25.58803943777369,17 Years and 2 Months,Yes,426.8808125161486,176.98719376321628,Low_spent_Large_value_payments,250.39842804340668,2024-09-01
CUS_0x292b,84074.88,7097.240000000002,0,1,6,4,"Student Loan, Debt Consolidation Loan, Payday Loan, and Mortgage Loan",4,3,2.87,5.0,Good,396.97,35.65860849621272,28 Years and 6 Months,No,206.74063236421503,__10000__,High_spent_Large_value_payments,646.6287223313398,2025-01-01
CUS_0x2934,40067.1,3237.925,3,6,11,-100,Debt Consolidation Loan,0,8,10.33,0.0,_,1109.77,25.591204152643968,32 Years and 5 Months,No,18.86285316658192,85.665013946601,High_spent_Medium_value_payments,469.2646328868171,2024-06-01
CUS_0x298f,30365.13,2353.4275,4,1,7,-100,"Payday Loan, Not Specified, and Home Equity Loan",14,3,7.68,4.0,Good,1224.77,21.76146039281015,28 Years and 4 Months,No,44.32074352168933,__10000__,Low_spent_Medium_value_payments,256.29547071997047,2024-09-01
CUS_0x29ef,94545.75,7617.8125,0,6,8,0,,16,11,10.74,4.0,Good,384.8,29.9016539303801,24 Years and 7 Months,NM,12358.0,287.6358765342349,High_spent_Medium_value_payments,724.145373465765,2023-08-01
CUS_0x29f5,101316.64,8526.053333333333,3,6,9,3,"Personal Loan, Credit-Builder Loan, and Payday Loan",16,18,11.92,7.0,Standard,559.18,34.66105938546237,18 Years and 7 Months,No,166.27288143071362,218.5740606977724,High_spent_Large_value_payments,707.7583912048474,2023-03-01
CUS_0x2a08,20039.58,1862.965,6,6,17,6,"Mortgage Loan, Student Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, and Mortgage Loan",21,18,2.28,6.0,Bad,2507.45,32.90948189131756,20 Years and 6 Months,Yes,64.03853362505028,24.952821017759486,High_spent_Large_value_payments,337.30514535719027,2023-05-01
CUS_0x2a12,16038.68,1538.5566666666666,3,4,15,0,,9,14,11.12,7.0,Standard,984.67,32.296550399853466,19 Years and 0 Months,No,0.0,109.84736221800458,Low_spent_Small_value_payments,334.0083044486621,2023-04-01
CUS_0x2a3a,15704.0,1606.5195634194586,6,8,33,8,"Not Specified, Payday Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, Student Loan, Auto Loan, and Credit-Builder Loan",50,21,1.33,6.0,_,2617.78,23.28881861687925,13 Years and 5 Months,Yes,68.9537584045176,59.515406034746036,High_spent_Small_value_payments,283.54460547461105,2023-04-01
CUS_0x2a57,9592.415,440.0408798729257,3,4,9,3,"Not Specified, Home Equity Loan, and Payday Loan",27,19,_,4.0,Good,754.55,38.09255210856568,24 Years and 8 Months,No,74.70271356166579,11.218797305950387,High_spent_Small_value_payments,286.64231759279136,2024-05-01
CUS_0x2a9a,100791.57,8436.2975,2,5,11,1,Personal Loan,6,4,11.33,0.0,Good,1336.44,37.47330536765139,33 Years and 4 Months,No,53.08360100952531,578.2748267131333,Low_spent_Large_value_payments,482.2713222773416,2023-05-01
CUS_0x2aa8,97009.44,8257.119999999999,1413,7,2,0,,11,7,7.53,3.0,Good,472.88,36.73724434633818,21 Years and 9 Months,No,0.0,403.33991644501845,High_spent_Small_value_payments,682.3720835549816,2024-12-01
CUS_0x2abd,37612.54_,3145.3783333333336,5,4,11,4,"Credit-Builder Loan, Not Specified, Payday Loan, and Not Specified",2,0,0.72,1.0,Good,15.81,29.15300502845913,30 Years and 4 Months,No,124.734381382688,74.13080919220036,High_spent_Large_value_payments,355.67264275844497,2024-08-01
CUS_0x2ae8,132273.75,10800.8125,5,4,4,2,"Debt Consolidation Loan, and Mortgage Loan",1,5,6.46,4.0,Good,827.64,25.17481483823096,25 Years and 8 Months,No,144.70131218682718,1086.2305232035844,Low_spent_Medium_value_payments,129.14941460958835,2024-08-01
CUS_0x2b7a,66516.32,5333.0266666666685,7,6,17,3,"Debt Consolidation Loan, Home Equity Loan, and Not Specified",10,14,17.92,6.0,Standard,32.95,39.22105499282172,17 Years and 9 Months,Yes,162.4926461953017,212.89439017926293,Low_spent_Medium_value_payments,437.91563029210226,2024-08-01
CUS_0x2b7d,14771.43,1456.9525,6,7,32,6,"Personal Loan, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, Auto Loan, and Personal Loan",58,24,8.59,10.0,_,1723.77,31.926547344351825,9 Years and 2 Months,NM,51.56522935796982,144.28494716554428,Low_spent_Small_value_payments,239.8450734764859,2024-06-01
CUS_0x2b94,24372.88_,1981.073333333333,5,6,13,3,"Credit-Builder Loan, Credit-Builder Loan, and Auto Loan",26,12,0.4000000000000004,3.0,_,719.48,32.423377046760486,28 Years and 9 Months,Yes,55.34957705213726,169.22461243440227,Low_spent_Small_value_payments,263.53314384679385,2023-05-01
CUS_0x2ba4,70618.62,5775.884999999998,8,5,15,5,"Personal Loan, Personal Loan, Not Specified, Payday Loan, and Payday Loan",27,13,15.67,11.0,Standard,1311.97,25.53678409878989,11 Years and 2 Months,Yes,267.85995132187725,247.79250096240304,High_spent_Small_value_payments,321.93604771571967,2024-08-01
CUS_0x2bce,38957.34,3038.445,9,7,31,3,"Auto Loan, Not Specified, and Mortgage Loan",15,14,15.37,9.0,_,2274.1,29.942673216943213,16 Years and 11 Months,Yes,52.07530566390997,270.1913491841799,Low_spent_Large_value_payments,251.57784515191008,2024-07-01
CUS_0x2c0d,19403.405,1904.9504166666663,1,7,3,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",13,10,-1.1,2.0,Good,339.11,38.36867389962454,16 Years and 11 Months,No,39.2149144347618,214.82085751715374,Low_spent_Small_value_payments,226.45926971475112,2023-03-01
